,Date,mtt_signal,mansfield_rs,minervini_rs,is_52w_high,is_52w_low,is_advance,is_decline,volume_advance,volume_decline,code,銘柄名,33業種区分,17業種区分,規模区分,市場・商品区分
2639,2024-08-02,0,-6.947451184648267,-8.836001105106957,False,False,False,True,0,21900,6563,みらいワークス,サービス業,情報通信・サービスその他,-,グロース（内国株式）
2640,2024-08-02,0,-14.544100801795967,-11.637075493026709,False,False,False,True,0,138600,6564,ミダックホールディングス,サービス業,情報通信・サービスその他,TOPIX Small 2,プライム（内国株式）
2641,2024-08-02,0,-30.758051411020915,-38.95819380877336,False,True,False,True,0,100800,6565,ＡＢホテル,サービス業,情報通信・サービスその他,-,スタンダード（内国株式）
2642,2024-08-02,0,5.53645491600403,3.208085696648335,False,False,False,True,0,9400,6566,要興業,サービス業,情報通信・サービスその他,-,スタンダード（内国株式）
2643,2024-08-02,0,-12.177455445992468,-21.047623534286718,False,True,False,True,0,28700,6568,神戸天然物化学,サービス業,情報通信・サービスその他,-,グロース（内国株式）
2644,2024-08-02,0,-2.293518024059771,3.7644418805679396,False,False,False,True,0,13700,6570,共和コーポレーション,サービス業,情報通信・サービスその他,-,スタンダード（内国株式）
2645,2024-08-02,0,-0.8421079944396115,-1.9838187719804719,False,False,False,True,0,140000,6571,キュービーネットホールディングス,サービス業,情報通信・サービスその他,TOPIX Small 2,プライム（内国株式）
2646,2024-08-02,0,-18.472267377406602,-22.322183726351103,False,True,False,True,0,360900,6572,オープングループ,サービス業,情報通信・サービスその他,TOPIX Small 2,プライム（内国株式）
2647,2024-08-02,0,-68.1881110046454,-46.529947977957335,False,False,False,True,0,617800,6573,アジャイルメディア・ネットワーク,サービス業,情報通信・サービスその他,-,グロース（内国株式）
2648,2024-08-02,0,41.45837807873705,73.39091304599692,False,False,True,False,3400,0,6574,コンヴァノ,サービス業,情報通信・サービスその他,-,グロース（内国株式）
2649,2024-08-02,0,-19.371028423263493,-23.909049526805173,False,False,False,True,0,4400,6577,ベストワンドットコム,サービス業,情報通信・サービスその他,-,グロース（内国株式）
2650,2024-08-02,0,-4.937587905856566,-9.815289478496487,False,False,False,False,0,0,6578,コレック,サービス業,情報通信・サービスその他,-,スタンダード（内国株式）
2651,2024-08-02,0,-22.656175136316836,-27.07419295355738,False,True,False,True,0,16200,6579,ログリー,サービス業,情報通信・サービスその他,-,グロース（内国株式）
2652,2024-08-02,0,16.99412825217388,9.80934422222775,False,False,False,True,0,53200,6580,ライトアップ,サービス業,情報通信・サービスその他,-,グロース（内国株式）
2653,2024-08-02,0,-7.45476415804085,-7.791814742161551,False,False,False,True,0,478700,6584,三櫻工業,輸送用機器,自動車・輸送機,TOPIX Small 1,プライム（内国株式）
2654,2024-08-02,0,8.783498948281633,8.006221590369043,False,False,False,True,0,1003500,6586,マキタ,機械,機械,TOPIX Mid400,プライム（内国株式）
2655,2024-08-02,0,-0.9172384833999625,-7.487430403431753,False,False,False,True,0,123500,6588,東芝テック,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2656,2024-08-02,0,2.3028758248705428,5.04228580153476,False,False,False,True,0,503400,6590,芝浦メカトロニクス,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2657,2024-08-02,0,-8.454881396959868,-4.982649919650693,False,False,False,True,0,728200,6592,マブチモーター,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2658,2024-08-02,0,1.411194365416213,-6.542855733601124,False,False,False,True,0,5066800,6594,ニデック,電気機器,電機・精密,TOPIX Core30,プライム（内国株式）
2659,2024-08-02,0,-45.36809798725147,-49.92593308566396,False,True,False,True,0,140900,6597,ＨＰＣシステムズ,電気機器,電機・精密,-,グロース（内国株式）
2660,2024-08-02,0,-3.925613918572346,-6.995473832664747,False,False,False,True,0,4400,6599,エブレン,電気機器,電機・精密,-,スタンダード（内国株式）
2661,2024-08-02,0,-16.567816166050196,-21.29049042649101,False,True,False,True,0,25100,6612,バルミューダ,電気機器,電機・精密,-,グロース（内国株式）
2662,2024-08-02,0,-23.99056475437279,-33.32173461532589,False,True,False,True,0,1007000,6613,ＱＤレーザ,電気機器,電機・精密,-,グロース（内国株式）
2663,2024-08-02,0,-32.070363983987434,-36.64226658554602,False,True,False,True,0,22800,6614,シキノハイテック,電気機器,電機・精密,-,スタンダード（内国株式）
2664,2024-08-02,0,-1.7838439621251423,-7.034399028733304,False,False,False,True,0,118900,6615,ユー・エム・シー・エレクトロニクス,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2665,2024-08-02,0,-7.62070704006671,-12.98796214060402,False,False,False,True,0,75400,6616,トレックス・セミコンダクター,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2666,2024-08-02,0,-13.299000606160371,-12.439500610530448,False,True,False,True,0,165700,6617,東光高岳,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2667,2024-08-02,0,-38.178539754485676,-40.52623837483247,False,True,False,True,0,2312100,6619,ダブル・スコープ,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2668,2024-08-02,1,73.8108411457975,110.57750349758142,False,False,False,True,0,140600,6620,宮越ホールディングス,不動産業,不動産,TOPIX Small 2,プライム（内国株式）
2669,2024-08-02,0,-10.50337751460778,-3.309183178821434,False,False,False,True,0,153500,6622,ダイヘン,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2670,2024-08-02,0,36.79824596151497,65.68120607552723,False,False,False,True,0,1230900,6625,ＪＡＬＣＯホールディングス,不動産業,不動産,-,スタンダード（内国株式）
2671,2024-08-02,0,0.9216100843782327,0.1746816159564582,False,False,False,True,0,17600,6626,ＳＥＭＩＴＥＣ,電気機器,電機・精密,-,スタンダード（内国株式）
2672,2024-08-02,0,-35.044818603368014,-29.321349732919842,False,True,False,True,0,162900,6627,テラプローブ,電気機器,電機・精密,-,スタンダード（内国株式）
2673,2024-08-02,0,-21.85563746133451,-27.269346081213016,False,True,False,True,0,268200,6629,テクノホライゾン,電気機器,電機・精密,-,スタンダード（内国株式）
2674,2024-08-02,0,-15.186416447904605,-17.00259818310334,False,True,True,False,252800,0,6630,ヤーマン,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2675,2024-08-02,1,29.00822445634286,51.6300852634996,True,False,True,False,7757200,0,6632,ＪＶＣケンウッド,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2676,2024-08-02,0,-2.1420441572131965,-3.0399808321648902,False,False,False,True,0,26900,6633,Ｃ＆Ｇシステムズ,電気機器,電機・精密,-,スタンダード（内国株式）
2677,2024-08-02,0,-18.89989668250567,-23.46861622695685,False,True,False,True,0,667600,6634,ネクスグループ,電気機器,電機・精密,-,スタンダード（内国株式）
2678,2024-08-02,0,-1.2351031387709432,-2.7100649030625856,False,False,True,False,49600,0,6635,大日光・エンジニアリング,電気機器,電機・精密,-,スタンダード（内国株式）
2679,2024-08-02,0,2.6682437369677015,19.794398219284158,False,False,False,True,0,93700,6637,寺崎電気産業,電気機器,電機・精密,-,スタンダード（内国株式）
2680,2024-08-02,0,38.37113010558666,65.20161626378875,False,False,False,True,0,562700,6638,ミマキエンジニアリング,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2681,2024-08-02,0,-1.303935668200984,8.198016214852883,False,False,False,True,0,296800,6640,Ｉ－ＰＥＸ,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2682,2024-08-02,0,1.3198811049687231,5.4055038890671625,False,False,False,True,0,17000,6643,戸上電機製作所,電気機器,電機・精密,-,スタンダード（内国株式）
2683,2024-08-02,0,-5.247984199913769,-4.906383370966037,False,False,False,True,0,300400,6644,大崎電気工業,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2684,2024-08-02,0,-11.98832184577644,-20.094846133869407,False,False,False,True,0,1454800,6645,オムロン,電気機器,電機・精密,TOPIX Large70,プライム（内国株式）
2685,2024-08-02,0,0.3097311114281798,-3.099884248996059,False,False,False,True,0,1400,6647,森尾電機,電気機器,電機・精密,-,スタンダード（内国株式）
2686,2024-08-02,0,11.585398285080428,16.98606073040983,False,False,False,True,0,1800,6648,かわでん,電気機器,電機・精密,-,スタンダード（内国株式）
2687,2024-08-02,0,-13.138267778022394,-16.610303380622437,False,True,False,True,0,245100,6651,日東工業,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2688,2024-08-02,0,-0.7719691337453427,-3.41870960850242,False,False,False,True,0,179500,6652,ＩＤＥＣ,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2689,2024-08-02,0,-4.311315477584598,-2.4552508989568715,False,False,False,True,0,127900,6653,正興電機製作所,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2690,2024-08-02,0,-3.166811236453504,-5.180250034111082,False,False,False,True,0,37400,6654,不二電機工業,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2691,2024-08-02,0,-9.940676399880976,-14.713606984960945,False,False,False,True,0,29700,6656,インスペック,電気機器,電機・精密,-,スタンダード（内国株式）
2692,2024-08-02,0,4.4570459626753545,8.511113427893854,False,False,False,True,0,216300,6658,シライ電子工業,電気機器,電機・精密,-,スタンダード（内国株式）
2693,2024-08-02,0,49.51974895609923,161.25060832289265,False,False,False,True,0,4731300,6659,メディアリンクス,電気機器,電機・精密,-,スタンダード（内国株式）
2694,2024-08-02,0,-1.9508067696357045,-5.798849503587671,False,True,True,False,87500,0,6662,ユビテック,電気機器,電機・精密,-,スタンダード（内国株式）
2695,2024-08-02,0,-14.070557585744103,-18.825577453432654,False,True,False,True,0,37900,6663,太洋テクノレックス,電気機器,電機・精密,-,スタンダード（内国株式）
2696,2024-08-02,0,-9.05471780983833,-10.691827320046546,False,True,False,True,0,19700,6664,オプトエレクトロニクス,電気機器,電機・精密,-,スタンダード（内国株式）
2697,2024-08-02,0,-21.861523881308198,-22.543647543605253,False,False,False,True,0,141100,6666,リバーエレテック,電気機器,電機・精密,-,スタンダード（内国株式）
2698,2024-08-02,0,18.772311957671217,24.186695420218346,False,False,False,True,0,135600,6668,アドテック　プラズマ　テクノロジー,電気機器,電機・精密,-,スタンダード（内国株式）
2699,2024-08-02,0,0.6986754601872036,4.952567259448499,False,False,False,True,0,362300,6670,ＭＣＪ,電気機器,電機・精密,-,スタンダード（内国株式）
2700,2024-08-02,0,-9.146701840068861,-9.347896371608606,False,False,False,True,0,1016600,6674,ジーエス・ユアサ　コーポレーション,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2701,2024-08-02,0,-11.588165603252143,-7.998066644747237,False,False,False,True,0,57900,6675,サクサホールディングス,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2702,2024-08-02,0,-10.904483932965125,-9.705805526010842,False,True,False,True,0,37200,6676,メルコホールディングス,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2703,2024-08-02,0,-13.062759863929518,3.028373027425324,False,False,False,True,0,190900,6677,エスケーエレクトロニクス,電気機器,電機・精密,-,スタンダード（内国株式）
2704,2024-08-02,0,-11.895019628741977,-11.400109083304606,False,False,False,True,0,19600,6678,テクノメディカ,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2705,2024-08-02,0,-12.70833558258946,-14.389849934725115,False,True,False,True,0,28600,6694,ズーム,電気機器,電機・精密,-,スタンダード（内国株式）
2706,2024-08-02,0,23.06597494291043,41.69095908967235,False,False,True,False,491700,0,6696,トラース・オン・プロダクト,電気機器,電機・精密,-,グロース（内国株式）
2707,2024-08-02,0,-3.4645042483071764,2.7297508400297326,False,False,False,True,0,23300,6697,テックポイント・インク　ＪＤＲ,電気機器,電機・精密,-,グロース（外国株式）
2708,2024-08-02,0,-7.9619178774199,-12.782907490756152,False,True,False,True,0,10200,6698,ヴィスコ・テクノロジーズ,電気機器,電機・精密,-,スタンダード（内国株式）
2709,2024-08-02,0,-18.06119101048671,-26.174935319723126,False,True,False,True,0,104300,6699,ダイヤモンドエレクトリックホールディングス,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2710,2024-08-02,0,13.873596616930794,28.71240580831947,False,False,False,True,0,1871900,6701,日本電気,電気機器,電機・精密,TOPIX Large70,プライム（内国株式）
2711,2024-08-02,0,7.959583500885747,16.292836974987505,False,False,False,True,0,10941600,6702,富士通,電気機器,電機・精密,TOPIX Large70,プライム（内国株式）
2712,2024-08-02,0,-9.776334760621442,-9.908957111459275,False,False,False,True,0,646400,6703,沖電気工業,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2713,2024-08-02,1,62.73677467977081,88.68394771268257,False,False,False,True,0,32600,6704,岩崎通信機,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2714,2024-08-02,0,-9.621783789509774,-12.546097766111592,False,True,False,True,0,34900,6706,電気興業,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2715,2024-08-02,0,-4.535148760894348,-14.985171780643547,False,False,False,True,0,412200,6707,サンケン電気,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2716,2024-08-02,0,-2.751865068425452,-2.055566585502537,False,False,False,True,0,7900,6715,ナカヨ,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2717,2024-08-02,0,-0.4838925203618061,-0.5216094617586389,False,False,False,True,0,46800,6718,アイホン,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2718,2024-08-02,0,-10.644668641218457,-15.268017102055836,False,False,False,True,0,268900,6721,ウインテスト,電気機器,電機・精密,-,スタンダード（内国株式）
2719,2024-08-02,0,-14.226977834124243,-12.524993687777583,False,False,False,True,0,28656400,6723,ルネサスエレクトロニクス,電気機器,電機・精密,TOPIX Large70,プライム（内国株式）
2720,2024-08-02,0,6.739271262580959,6.111086664275876,False,False,True,False,2146200,0,6724,セイコーエプソン,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2721,2024-08-02,0,-6.163815510755066,2.9175012727806515,False,False,False,True,0,1351000,6727,ワコム,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2722,2024-08-02,0,-1.8506945501278627,12.057140368168984,False,False,False,True,0,506800,6728,アルバック,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2723,2024-08-02,0,-28.611490626530443,-27.07209842985684,False,False,False,True,0,72500,6730,アクセル,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2724,2024-08-02,0,-43.6110195730908,-45.482349360925134,False,False,False,True,0,1036000,6731,ピクセラ,電気機器,電機・精密,-,スタンダード（内国株式）
2725,2024-08-02,0,7.866470188618102,8.690764401419804,False,False,False,True,0,24900,6734,ニューテック,電気機器,電機・精密,-,スタンダード（内国株式）
2726,2024-08-02,1,75.87076331735496,107.09222694273785,True,False,False,True,0,252100,6736,サン電子,電気機器,電機・精密,-,スタンダード（内国株式）
2727,2024-08-02,0,-10.775865427816566,-12.45583059755583,False,True,False,True,0,84100,6737,ＥＩＺＯ,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2728,2024-08-02,0,-29.24492535660823,-35.919799498746876,False,False,False,True,0,154701200,6740,ジャパンディスプレイ,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2729,2024-08-02,0,1.986588214476126,0.8904727139494683,False,False,False,True,0,147600,6741,日本信号,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2730,2024-08-02,0,7.852142195355238,12.441192488501681,False,False,False,True,0,232400,6742,京三製作所,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2731,2024-08-02,0,-0.10218766670554436,0.2248825330742622,False,False,False,True,0,41400,6743,大同信号,電気機器,電機・精密,-,スタンダード（内国株式）
2732,2024-08-02,0,-0.17889088900507888,4.960986124423306,False,False,False,True,0,93900,6744,能美防災,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2733,2024-08-02,0,7.955702000790743,6.451266777900111,False,False,False,True,0,51200,6745,ホーチキ,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2734,2024-08-02,0,1.4821156754317943,-0.7185344524592476,False,False,False,True,0,138200,6748,星和電機,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2735,2024-08-02,0,-3.665161644254278,-3.2110431249694886,False,False,False,True,0,151100,6750,エレコム,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2736,2024-08-02,0,-17.110967526118582,-22.774312931477407,False,True,True,False,17019800,0,6752,パナソニック　ホールディングス,電気機器,電機・精密,TOPIX Large70,プライム（内国株式）
2737,2024-08-02,0,-7.9833255273258015,-4.539885713558019,False,False,False,True,0,3491300,6753,シャープ,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2738,2024-08-02,0,-12.942068946585838,-11.196534044068093,False,False,False,True,0,1895700,6754,アンリツ,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2739,2024-08-02,0,-17.088285889288667,-24.4378203885249,False,False,False,True,0,682000,6755,富士通ゼネラル,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2740,2024-08-02,0,-8.168605732785005,-7.5728480096275845,False,False,False,True,0,14000,6757,ＯＳＧコーポレーション,電気機器,電機・精密,-,スタンダード（内国株式）
2741,2024-08-02,0,-6.187489880796127,-7.756733685122732,False,False,False,True,0,6083400,6758,ソニーグループ,電気機器,電機・精密,TOPIX Core30,プライム（内国株式）
2742,2024-08-02,0,25.662088578597842,46.723155406456065,False,False,False,True,0,3887000,6762,ＴＤＫ,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2743,2024-08-02,0,6.206329920999454,10.608670344040988,False,False,False,True,0,22400,6763,帝国通信工業,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2744,2024-08-02,0,7.332430990279737,6.624921581946524,False,False,False,True,0,844000,6768,タムラ製作所,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2745,2024-08-02,0,29.666595004297513,37.316193765896905,False,False,True,False,624200,0,6769,ザインエレクトロニクス,電気機器,電機・精密,-,スタンダード（内国株式）
2746,2024-08-02,0,13.112490532215816,9.049368689629894,False,False,False,True,0,2339000,6770,アルプスアルパイン,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2747,2024-08-02,0,-10.817752099717415,-8.212476748172804,False,False,False,True,0,48200,6771,池上通信機,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2748,2024-08-02,0,6.309990223891049,9.606145593271354,False,False,False,True,0,9700,6772,東京コスモス電機,電気機器,電機・精密,-,スタンダード（内国株式）
2749,2024-08-02,0,-26.56341594178967,-32.15582791072876,False,True,False,True,0,345200,6775,ＴＢグループ,電気機器,電機・精密,-,スタンダード（内国株式）
2750,2024-08-02,0,-12.15471578948949,-12.837397376473353,False,False,False,True,0,35500,6776,天昇電気工業,化学,素材・化学,-,スタンダード（内国株式）
2751,2024-08-02,0,46.17586865445467,102.59646874804753,False,False,False,True,0,143800,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,電気機器,電機・精密,-,スタンダード（内国株式）
2752,2024-08-02,0,-12.686980203621701,-19.840407806053175,False,False,False,True,0,37200,6778,アルチザネットワークス,電気機器,電機・精密,-,スタンダード（内国株式）
2753,2024-08-02,0,-0.5627536366503261,-0.9426575489177004,False,False,False,True,0,209300,6779,日本電波工業,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2754,2024-08-02,0,6.229164053353364,12.944263676881876,False,False,False,True,0,70400,6785,鈴木,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2755,2024-08-02,0,1.91402892957786,1.2922445409712013,False,False,False,True,0,224200,6786,ＲＶＨ,サービス業,情報通信・サービスその他,-,スタンダード（内国株式）
2756,2024-08-02,0,7.169000052006913,40.02453542562054,False,False,False,True,0,273700,6787,メイコー,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2757,2024-08-02,0,-4.738731368955507,-3.657320025957664,False,False,False,True,0,60700,6788,日本トリム,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2758,2024-08-02,0,19.23297120633802,28.289508524244667,False,False,False,True,0,308200,6789,ローランド　ディー．ジー．,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2759,2024-08-02,0,19.853125105805503,37.04415577586224,False,False,False,True,0,236500,6794,フォスター電機,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2760,2024-08-02,0,9.328519844459793,,False,False,False,True,0,12600,6797,名古屋電機工業,電気機器,電機・精密,-,スタンダード（内国株式）
2761,2024-08-02,0,-7.81789590748806,-7.711148148439623,False,False,False,True,0,18900,6798,ＳＭＫ,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2762,2024-08-02,0,11.318342215294352,14.771830168373516,False,False,False,True,0,191900,6800,ヨコオ,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2763,2024-08-02,0,-2.879359718568364,-7.678134254847416,False,False,False,True,0,562000,6803,ティアック,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2764,2024-08-02,0,6.260333031017562,5.9258664968701344,False,False,True,False,377700,0,6804,ホシデン,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2765,2024-08-02,0,4.276304715651502,0.6811519195070371,False,False,False,True,0,446500,6806,ヒロセ電機,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2766,2024-08-02,0,-17.74871641517879,-16.75847279165461,False,True,False,True,0,771300,6807,日本航空電子工業,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2767,2024-08-02,0,-11.12480193306624,-14.767670530847424,False,True,False,True,0,117100,6809,ＴＯＡ,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2768,2024-08-02,0,-1.4977731750730916,0.38850947406258607,False,False,False,True,0,276500,6810,マクセル,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2769,2024-08-02,0,-10.694096552477273,1.3123298029333639,False,False,False,True,0,415200,6814,古野電気,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2770,2024-08-02,0,-20.338610006096282,-26.00534720196579,False,True,False,True,0,1058700,6817,スミダコーポレーション,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2771,2024-08-02,0,-3.623722904964921,-12.995512982119767,False,False,False,True,0,51100,6819,伊豆シャボテンリゾート,サービス業,情報通信・サービスその他,-,スタンダード（内国株式）
2772,2024-08-02,0,-12.656505031542743,-12.112909826556995,False,False,False,True,0,26500,6820,アイコム,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2773,2024-08-02,0,-4.745868992327972,-10.574014015062518,False,False,False,True,0,5200,6822,大井電気,電気機器,電機・精密,-,スタンダード（内国株式）
2774,2024-08-02,0,-14.970746096690702,-13.509710040933703,False,False,False,True,0,85400,6823,リオン,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2775,2024-08-02,0,8.78696163836894,2.6516775784106366,False,False,False,False,0,0,6824,新コスモス電機,電気機器,電機・精密,-,スタンダード（内国株式）
2776,2024-08-02,0,1.8844021599025318,14.528612930384938,False,False,False,True,0,60600,6832,アオイ電子,電気機器,電機・精密,-,スタンダード（内国株式）
2777,2024-08-02,0,39.71283422083809,55.5684632871553,False,False,False,True,0,64600,6834,精工技研,電気機器,電機・精密,-,スタンダード（内国株式）
2778,2024-08-02,0,-7.817044172345222,-13.310348892032057,False,True,False,True,0,596000,6835,アライドテレシスホールディングス,電気機器,電機・精密,-,スタンダード（内国株式）
2779,2024-08-02,0,34.47037324367581,26.746560107468515,False,False,True,False,1222500,0,6836,ぷらっとホーム,電気機器,電機・精密,-,スタンダード（内国株式）
2780,2024-08-02,0,-17.097745133594135,-15.336698603661873,False,False,False,True,0,49900,6837,京写,電気機器,電機・精密,-,スタンダード（内国株式）
2781,2024-08-02,0,-3.215126990881745,-7.4160589098160745,False,False,False,True,0,48400,6838,多摩川ホールディングス,電気機器,電機・精密,-,スタンダード（内国株式）
2782,2024-08-02,0,-26.745550990093157,-31.56361948355686,False,True,False,True,0,96700,6840,ＡＫＩＢＡホールディングス,電気機器,電機・精密,-,スタンダード（内国株式）
2783,2024-08-02,0,5.231284623217181,12.43270511390236,False,False,False,True,0,819400,6841,横河電機,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2784,2024-08-02,0,-9.298088815058769,-12.464508572402643,False,True,False,True,0,65300,6844,新電元工業,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2785,2024-08-02,0,-11.214419683930387,-12.907429979937184,False,True,False,True,0,504000,6845,アズビル,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2786,2024-08-02,0,-7.333727378578969,-7.39661000571441,False,False,False,True,0,10300,6848,東亜ディーケーケー,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2787,2024-08-02,0,2.1731575628626487,3.5083523293850694,False,False,False,True,0,645800,6849,日本光電工業,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2788,2024-08-02,0,-3.5708465943474876,-6.9640277782868285,False,False,False,True,0,25700,6850,チノー,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2789,2024-08-02,0,-4.492749343956581,-1.2361159084614506,False,False,False,True,0,218900,6853,共和電業,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2790,2024-08-02,0,14.144540052608656,37.58861030341189,False,False,False,True,0,337500,6855,日本電子材料,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2791,2024-08-02,0,-12.861957320835959,-2.552347738363186,False,False,False,True,0,337900,6856,堀場製作所,電気機器,電機・精密,TOPIX Mid400,プライム（内国株式）
2792,2024-08-02,0,16.40381081158273,25.17264632157028,False,False,False,True,0,20548900,6857,アドバンテスト,電気機器,電機・精密,TOPIX Large70,プライム（内国株式）
2793,2024-08-02,0,1.0447195625804984,8.177407721365839,False,False,False,True,0,84800,6858,小野測器,電気機器,電機・精密,TOPIX Small 2,スタンダード（内国株式）
2794,2024-08-02,0,-4.819555786644381,-0.5683386126225366,False,False,False,True,0,127600,6859,エスペック,電気機器,電機・精密,TOPIX Small 2,プライム（内国株式）
2795,2024-08-02,0,-6.913502273749628,-6.271343650810262,False,False,False,True,0,794400,6861,キーエンス,電気機器,電機・精密,TOPIX Core30,プライム（内国株式）
2796,2024-08-02,0,-39.426834043920536,-30.08098398090531,False,False,False,True,0,168600,6862,ミナトホールディングス,電気機器,電機・精密,-,スタンダード（内国株式）
2797,2024-08-02,0,-13.090708235066217,-10.78045060209725,False,False,False,True,0,44300,6863,ニレコ,電気機器,電機・精密,-,スタンダード（内国株式）
2798,2024-08-02,0,-22.143921126405786,-23.171046732770222,False,True,False,True,0,22500,6864,エヌエフホールディングス,電気機器,電機・精密,-,スタンダード（内国株式）
2799,2024-08-02,0,10.1063815522086,4.307322439243534,False,False,False,True,0,115200,6866,日置電機,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2800,2024-08-02,0,-11.020248770042329,-13.752758299716083,False,False,False,True,0,18200,6867,リーダー電子,電気機器,電機・精密,-,スタンダード（内国株式）
2801,2024-08-02,0,-5.887331287564168,-9.663142005762213,False,False,False,True,0,3187000,6869,シスメックス,電気機器,電機・精密,TOPIX Large70,プライム（内国株式）
2802,2024-08-02,0,6.608013864264883,6.1636738785012,False,False,False,True,0,5100,6870,日本フェンオール,電気機器,電機・精密,-,スタンダード（内国株式）
2803,2024-08-02,0,0.20217836263822786,45.11731876620888,False,False,False,True,0,1272300,6871,日本マイクロニクス,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
2804,2024-08-02,0,-4.638645580215006,-4.530609062301248,False,False,False,True,0,6800,6874,協立電機,電気機器,電機・精密,-,スタンダード（内国株式）
2805,2024-08-02,0,-6.3183134801356955,-4.175709482267045,False,False,False,True,0,91800,6875,メガチップス,電気機器,電機・精密,TOPIX Small 1,プライム（内国株式）
