,Date,mtt_condition,mtt_on,mtt_off,mansfield_rs,mansfield_rs_ma,minervini_rs,dorsey_rs,is_52w_high,is_52w_low,is_positive_mom,is_negative_mom,is_advance,is_decline,volume_advance,volume_decline,st_fast_dir,st_slow_dir,code,銘柄名,33業種区分,17業種区分,規模区分,市場・商品区分,mansfield_rsi,minervini_rsi
719,2024-08-09,0,0,0,0.21562442931957193,2.315730453894462,1.4599126409448868,133.4917247211372,False,False,0,1,False,True,0,230400,-1,-1,2685,アダストリア,小売業,小売,TOPIX Small 1,プライム（内国株式）,58.4,70.5
720,2024-08-09,0,0,0,8.011386655586783,-7.417576541198283,5.252454332568571,12.08069906978617,False,False,1,0,True,False,28500,0,-1,-1,2686,ジーフット,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,82.4,78.6
721,2024-08-09,0,0,0,-10.477220541172983,-8.540707910277625,-13.279178703062176,23.15467321709016,False,False,1,0,True,False,15700,0,-1,-1,2687,シー・ヴイ・エス・ベイエリア,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,26.1,26.9
722,2024-08-09,0,0,0,-0.2964308207904609,-2.5363943512768072,-3.4378886811855685,71.920428462127,False,False,0,1,False,True,0,6100,-1,-1,2689,オルバヘルスケアホールディングス,卸売業,商社・卸売,TOPIX Small 2,スタンダード（内国株式）,56.0,55.0
723,2024-08-09,0,0,0,-5.268357562604886,3.946659918469247,-3.286539545080587,265.77537953529577,False,False,1,0,True,False,11300,0,-1,-1,2692,伊藤忠食品,卸売業,商社・卸売,TOPIX Small 2,プライム（内国株式）,39.3,55.5
724,2024-08-09,0,0,0,-16.78787899514055,-13.967240433597574,-23.04114291200497,8.537027342648894,False,False,0,1,False,True,0,51300,-1,-1,2693,ＹＫＴ,卸売業,商社・卸売,-,スタンダード（内国株式）,14.3,12.3
725,2024-08-09,0,0,0,-1.3942058467736884,-5.452637855666179,-3.0118536301305237,2.939636773647968,False,False,0,1,False,True,0,397300,-1,-1,2694,焼肉坂井ホールディングス,小売業,小売,-,スタンダード（内国株式）,52.2,56.2
726,2024-08-09,0,0,0,-8.24165686858932,4.834415778917123,-8.491713550311253,144.1630088994483,False,False,1,0,False,True,0,185000,-1,-1,2695,くら寿司,小売業,小売,TOPIX Small 1,プライム（内国株式）,30.9,39.8
727,2024-08-09,1,0,0,39.58566787483668,-0.18757167243888914,42.14698083863091,155.2369830467523,False,False,1,0,False,True,0,31000,-1,-1,2698,キャンドゥ,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,98.3,97.6
728,2024-08-09,0,0,0,-0.8865647290284273,-0.7073203782145576,-0.6079516764488504,208.99609390730075,False,False,1,0,True,False,3900,0,-1,-1,2700,木徳神糧,卸売業,商社・卸売,-,スタンダード（内国株式）,53.9,63.3
729,2024-08-09,0,0,0,-1.9150920052739218,-2.1114082708393265,-3.7510703353808834,243.62743124068777,False,False,0,1,False,True,0,331300,-1,-1,2702,日本マクドナルドホールディングス,小売業,小売,-,スタンダード（内国株式）,50.4,54.1
